TransactionID,Timestamp,TransactionAmount,CardType,Issuer,CardLimit,MerchantCountry,MerchantState,MerchantCity,UserAge,UserAccountTenure,UserIncome,AvgTransactionAmount,TransactionCountLastWeek,IsOnlineTransaction,IsHighRiskCountry,IsWeekendTransaction,TransactionHour,IsRepeatedTransaction,Class
939,22989,3218.3191056623155,Debit,BankA,15652.513737171159,US,State1,CityC,62,1,33870.55566583306,13.47841185582731,0,1,0,1,20,0,0
940,42580,2547.3550875676524,Credit,BankB,11233.692482412362,UK,State3,CityB,33,22,58192.404917630694,165.04688763228935,4,1,0,1,15,1,0
941,45731,1162.7376484238043,Debit,BankB,2166.6977369031597,UK,State3,CityB,61,28,62068.57433855629,100.62246958385026,1,0,1,0,22,0,0
942,77541,4476.891807816739,Debit,BankB,1032.3727327800673,UK,State2,CityB,18,22,47290.37805219132,24.255387932898024,9,0,0,0,15,0,0
943,137933,4750.229469221849,Debit,BankB,18775.51913201546,US,State3,CityC,79,17,45033.67838708938,45.984381745584024,0,0,0,0,9,1,0
944,40039,276.8727226823246,Debit,BankB,15101.294680475334,US,State2,CityB,32,12,54509.383184123646,38.902674643781396,6,0,1,0,6,1,0
945,141425,3111.747560515498,Debit,BankA,14042.288627248883,UK,State3,CityC,39,7,75238.34251193606,140.3929846007457,2,0,0,1,19,0,0
946,106171,2075.2343007690756,Credit,BankC,9332.574081385217,UK,State1,CityA,49,8,26751.490640950484,66.88780364482083,8,0,1,1,15,0,0
947,146702,2629.776291915018,Credit,BankB,5533.661947508572,UK,State1,CityB,76,3,76846.56028098724,34.26119828917421,4,0,1,0,9,0,0
948,64050,1869.1548905776358,Credit,BankC,13917.398419880905,FR,State2,CityC,54,15,94099.22093057078,184.35327698481026,4,0,1,0,13,1,0
949,127281,2371.7976743549225,Debit,BankB,12557.720303724886,US,State2,CityA,40,12,81080.53670728236,191.7409012130026,4,0,0,0,21,1,0
950,70254,1617.1764347089231,Debit,BankA,14800.501702118392,UK,State2,CityC,50,26,35334.14850769272,36.32941582572472,8,0,1,1,8,1,0
951,102454,588.0252134462223,Credit,BankB,7950.057851504979,DE,State1,CityB,66,17,26998.495102171357,53.74481212887618,9,1,0,0,3,1,0
952,16907,1510.170162795368,Credit,BankB,19751.551449750616,UK,State1,CityC,57,2,59230.43271916312,122.50293672521902,0,1,1,0,11,0,1
953,100785,3351.664615006331,Credit,BankB,2273.1644531421243,US,State3,CityB,39,17,96512.48713431896,38.59649140471007,4,1,1,0,16,1,0
954,4484,251.91710884469424,Credit,BankA,2514.3307236880664,DE,State3,CityC,57,25,85524.74299110567,40.13242165168626,9,0,0,0,7,1,0
955,23194,1913.668103345686,Credit,BankB,18420.641104031685,US,State2,CityA,79,4,65018.69112103943,73.94944793010411,5,0,1,1,3,1,0
956,23886,211.50541214933926,Credit,BankA,13306.422263461827,US,State1,CityB,71,7,31438.51387340742,190.34236324492096,8,1,1,1,7,0,1
957,8537,1781.337780032939,Credit,BankC,7200.347295459984,US,State3,CityA,71,15,77106.94256892764,192.864017307691,2,1,1,1,8,1,1
958,23399,438.06758143167065,Credit,BankC,15477.102396311899,IN,State1,CityB,75,21,85039.85908860518,169.9397674668203,0,0,0,1,11,1,0
959,91810,1698.2070903355223,Credit,BankC,9602.694369207758,DE,State1,CityC,64,25,94805.53091406745,142.1854544065196,7,1,1,1,15,0,1
960,6892,4190.440092431952,Credit,BankA,1401.3086673469102,FR,State2,CityA,72,16,68969.29873279322,146.927939512783,8,1,0,0,7,0,0
961,129579,3067.0473735880673,Credit,BankB,13370.96971897919,FR,State1,CityB,29,25,61157.26517163268,99.21884018660617,5,1,0,0,14,1,1
962,40544,3411.475298522317,Debit,BankC,5619.126804738935,IN,State2,CityA,65,6,69534.56348541434,110.72937934955429,4,1,0,0,16,1,0
963,107617,2519.00560063169,Credit,BankC,3191.367215591288,US,State3,CityA,35,5,95460.20037268357,130.54600540113773,7,1,0,0,12,1,0
964,19267,4611.9092831158105,Debit,BankB,5280.19046748868,FR,State1,CityB,49,26,70250.16689386274,148.94446112397193,5,1,0,0,13,1,0
965,40396,2705.7977794329304,Debit,BankC,10046.999741455722,DE,State2,CityC,20,16,40607.34795149661,28.400772777004743,5,1,1,0,14,1,0
966,113204,521.4793977277208,Debit,BankC,1947.2721943815645,UK,State1,CityA,77,1,70892.11263538769,52.72853183911547,8,1,1,1,8,1,0
967,162412,4665.515972114628,Debit,BankB,17779.895348811406,DE,State1,CityB,78,15,90379.56582412438,192.959206347509,8,1,1,0,20,0,0
968,107478,665.3255090403545,Debit,BankA,11638.442314817876,US,State3,CityA,53,20,65360.16228768135,73.67703043750998,0,0,0,0,23,1,0
969,43404,4995.851717361986,Credit,BankA,6566.927422192899,DE,State2,CityA,64,5,60215.906240776596,61.010100053558546,1,1,1,1,11,0,1
970,167300,2176.926955236406,Debit,BankC,14053.092113684977,US,State1,CityC,63,13,78669.53996020117,90.16314930362141,0,0,1,1,21,0,0
971,51736,367.43660057192744,Credit,BankC,16280.493442618885,DE,State1,CityB,18,14,72879.09561158498,65.2749425823198,1,0,1,1,22,1,0
972,146709,4320.51188626459,Credit,BankA,12664.567931686124,IN,State3,CityB,74,25,24535.007916295115,27.324236584852482,2,0,0,0,18,0,1
973,66843,464.4235786534041,Credit,BankC,4847.398956299948,DE,State1,CityA,42,2,78024.89127179446,49.51261506179863,1,1,1,0,8,0,0
974,146652,872.1698607358512,Credit,BankA,3095.47998278243,FR,State2,CityC,37,2,52603.95440688677,131.63036154064332,5,1,1,1,12,0,0
975,51376,2086.7410867016424,Debit,BankC,17338.094243634347,UK,State2,CityC,34,19,95271.86240245897,52.40468584001921,3,1,0,1,17,0,0
976,36212,3380.9345930280765,Debit,BankC,5459.060857483069,IN,State2,CityC,66,19,97664.23907348332,133.05676737201873,4,1,1,1,3,0,0
977,50403,605.7088706694149,Debit,BankA,1381.5661828724565,DE,State1,CityB,39,12,55899.105449964016,29.01537003165931,9,1,1,1,19,1,0
978,157319,3113.1296932991913,Credit,BankB,13215.14005493079,US,State1,CityB,67,23,97503.58773263382,17.956506422570396,8,1,0,0,0,1,0
979,91126,3901.9341061520618,Debit,BankC,3904.8212674219453,IN,State2,CityA,50,17,44865.6411964797,173.69785970524651,1,1,0,1,19,0,1
980,70277,617.489285771397,Credit,BankC,19828.42657552693,FR,State1,CityC,43,2,74611.55371615823,154.40497715292167,2,1,0,1,2,0,0
981,109710,3237.856584252872,Debit,BankB,17524.885803048826,UK,State3,CityC,44,11,26004.37688875341,136.54525974081093,9,1,0,0,10,1,0
982,26607,4794.379818867668,Credit,BankC,12560.468794023136,UK,State2,CityB,77,17,31599.147881235775,15.870854258004355,0,0,1,0,1,1,0
983,63543,4836.9755067623255,Credit,BankB,16843.447209562328,DE,State3,CityA,51,14,89162.07219022547,55.47724767921046,1,1,0,1,5,1,0
984,117117,808.3214022265988,Debit,BankB,9940.178314605228,FR,State3,CityB,40,9,91502.72314375707,164.3397221589295,0,1,1,0,2,1,0
985,78294,3798.5228357712513,Debit,BankA,15981.238644786268,FR,State1,CityB,33,26,62608.895357579575,37.486856361123465,8,1,0,0,9,0,0
986,42191,4233.163707414904,Credit,BankB,13284.137495545872,UK,State1,CityA,31,25,47181.87415575322,164.4421535798151,2,0,0,1,8,0,0
987,56957,4444.817300662192,Debit,BankA,1544.2483114234628,UK,State2,CityC,69,29,56081.91454111604,121.00437444474423,2,1,0,1,13,1,1
988,129658,1618.4138559738044,Credit,BankA,19026.395683504004,FR,State1,CityC,72,19,89569.95913157248,150.66998988142606,6,1,1,0,15,0,0
989,80614,1350.5995461457414,Debit,BankA,17357.471985737055,UK,State3,CityA,72,28,36879.473809673436,132.4563449057229,0,0,1,1,23,0,0
990,32802,239.3148471811305,Credit,BankC,19114.740421271217,US,State1,CityC,69,19,43589.61850412771,89.22802021591336,8,1,1,1,23,1,0
991,81940,1997.364909680224,Credit,BankC,14895.952756655497,UK,State2,CityA,78,1,82835.43474022142,65.47569629041564,6,0,1,0,17,1,0
992,117000,619.7910049572647,Credit,BankB,8829.15751157082,US,State1,CityA,67,5,94821.55567331327,137.81854393226095,8,0,0,0,21,0,0
993,115144,3931.288713270833,Debit,BankA,4932.719242439362,UK,State3,CityB,58,19,27434.187201240344,163.3134475429299,7,1,0,0,3,1,0
994,154743,714.841429677089,Credit,BankC,4419.930603751511,IN,State3,CityC,31,2,84301.78410818367,18.499200870753732,4,1,0,0,17,0,0
995,40668,4094.528560127643,Credit,BankC,3753.4087193676605,IN,State2,CityC,79,29,71605.46455454595,82.18269740752781,2,0,1,0,1,1,0
996,27573,538.0767312379397,Credit,BankB,5191.583210188836,IN,State2,CityA,62,14,38461.723557123914,76.63865899417397,8,1,1,1,9,0,0
997,65258,2403.082590150869,Debit,BankC,11462.084253600511,US,State1,CityB,43,19,80465.37573318144,116.29945968710598,4,0,0,0,11,1,0
998,122608,1923.1774437732433,Debit,BankC,13991.15620246898,US,State1,CityB,63,24,78233.28519994623,31.645760713681945,8,1,0,1,6,0,0
999,130687,3007.7229076501435,Credit,BankC,6967.074659309096,DE,State2,CityC,75,8,31362.384923952915,187.34968792646308,2,0,1,1,15,1,0
1000,105431,2593.8640955071983,Debit,BankC,11426.192420649406,DE,State3,CityA,68,17,60180.084592911095,114.21695100242628,5,1,1,1,16,1,0
